MF	16	16	16
VC	17	17	17

VF	1	3	1, 2, 3
LK	4	4	4
MF	5	8	5, 6, 7, 8
VC	9	9	9

KOORD	1	1	1
VF	2	4	2, 3, 4
LK	5	5	5
MF	6	13	6, 7, 8, 9, 10, 11, 12, 13

C	1	1	1
LV	1	7	1, 2, 3, 4, 5, 6, 7
MF	2	6	2, 3, 4, 5, 6
VC	7	7	7
VF	9	9	9
LK	10	10	10
MF	11	14	11, 12, 13, 14

VF	1	1	1
LK	2	2	2
MF	3	6	3, 4, 5, 6
VC	7	7	7
C	9	9	9
NF	9	17	9, 10, 11, 12, 13, 14, 15, 16, 17
MF	10	15	10, 11, 12, 13, 14, 15
VC	16	17	16, 17

VF	1	4	1, 2, 3, 4
LK	5	5	5
MF	6	7	6, 7

VF	1	3	1, 2, 3
LK	4	4	4
MF	5	11	5, 6, 7, 8, 9, 10, 11
VC	12	12	12

LK	1	1	1
MF	2	5	2, 3, 4, 5
VC	6	6	6

VF	1	3	1, 2, 3
LK	4	4	4
MF	5	7	5, 6, 7
VC	8	8	8
C	10	10	10
NF	10	17	10, 11, 12, 13, 14, 15, 16, 17
MF	11	16	11, 12, 13, 14, 15, 16
VC	17	17	17

VF	1	1	1
LK	2	2	2
MF	3	4	3, 4
VC	5	5	5
NF	6	27	6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27

LK	1	1	1
MF	2	9	2, 3, 4, 5, 6, 7, 8, 9

VF	1	9	1, 2, 3, 4, 5, 6, 7, 8, 9
LK	10	10	10
MF	11	11	11

VF	1	1	1
LK	2	2	2
MF	3	9	3, 4, 5, 6, 7, 8, 9
VC	10	10	10

VF	1	2	1, 2
LK	3	3	3
MF	4	12	4, 5, 6, 7, 8, 9, 10, 11, 12

VF	1	2	1, 2
LK	3	3	3
MF	4	7	4, 5, 6, 7
C	9	9	9
NF	9	16	9, 10, 11, 12, 13, 14, 15, 16
MF	10	14	10, 11, 12, 13, 14
VC	15	16	15, 16

VF	1	1	1
LK	2	2	2
MF	3	11	3, 4, 5, 6, 7, 8, 9, 10, 11

VF	1	2	1, 2
LK	3	3	3
C	5	5	5
NF	5	9	5, 6, 7, 8, 9
MF	6	8	6, 7, 8
VC	9	9	9

VF	1	4	1, 2, 3, 4
LK	5	5	5
MF	6	10	6, 7, 8, 9, 10

VF	1	4	1, 2, 3, 4
LK	5	5	5
MF	6	7	6, 7
VC	8	8	8
VF	10	10	10
LK	11	11	11
MF	12	12	12

VF	1	1	1
LK	2	2	2
MF	3	3	3
VC	4	4	4

VF	1	1	1
LK	2	2	2
MF	3	17	3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17

VF	1	5	1, 2, 3, 4, 5
LK	6	6	6
MF	7	10	7, 8, 9, 10
VC	11	11	11

VF	1	1	1
LK	2	2	2
MF	3	3	3
VC	4	4	4
MF	6	12	6, 7, 8, 9, 10, 11, 12
NF	6	14	6, 7, 8, 9, 10, 11, 12, 13, 14
VC	13	14	13, 14

VF	1	1	1
LK	2	2	2
MF	3	7	3, 4, 5, 6, 7
VC	8	8	8

VF	1	1	1
LK	2	2	2
MF	3	7	3, 4, 5, 6, 7

C	1	1	1
VC	2	2	2

VF	1	2	1, 2
LK	3	3	3
MF	4	4	4
MF	6	13	6, 7, 8, 9, 10, 11, 12, 13
NF	6	24	6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24
VC	14	15	14, 15
C	17	17	17
NF	17	24	17, 18, 19, 20, 21, 22, 23, 24
MF	18	23	18, 19, 20, 21, 22, 23
VC	24	24	24

VF	1	2	1, 2
LK	3	3	3
MF	4	8	4, 5, 6, 7, 8
VF	11	12	11, 12
LK	13	13	13
MF	14	16	14, 15, 16

VF	1	1	1
LK	2	2	2
MF	3	4	3, 4
VC	5	5	5

C	1	1	1
LV	1	17	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17
MF	2	15	2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
C	5	5	5
MF	6	10	6, 7, 8, 9, 10
VC	11	11	11
VC	16	17	16, 17
VF	19	19	19
LK	20	20	20
MF	21	23	21, 22, 23

VF	1	1	1
LK	2	2	2
MF	3	4	3, 4
VC	5	5	5
C	7	7	7
NF	7	15	7, 8, 9, 10, 11, 12, 13, 14, 15
MF	8	13	8, 9, 10, 11, 12, 13
VC	14	15	14, 15

VF	1	2	1, 2
LK	3	3	3
FKONJ	3	13	3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13
FKOORD	3	23	3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
VF	5	7	5, 6, 7
NF	5	13	5, 6, 7, 8, 9, 10, 11, 12, 13
LK	8	8	8
MF	9	13	9, 10, 11, 12, 13
LK	16	16	16
FKONJ	16	23	16, 17, 18, 19, 20, 21, 22, 23
MF	17	22	17, 18, 19, 20, 21, 22
VC	23	23	23

VF	1	1	1
LK	2	2	2
MF	3	9	3, 4, 5, 6, 7, 8, 9

VF	1	1	1
LK	2	2	2
VF	4	5	4, 5
LK	6	6	6
MF	7	13	7, 8, 9, 10, 11, 12, 13

VF	1	1	1
LK	2	2	2
VF	4	4	4
LK	5	5	5
MF	6	7	6, 7

KOORD	1	1	1
VF	2	2	2
LK	3	3	3
MF	4	5	4, 5
MF	7	8	7, 8
NF	7	17	7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17
VC	9	10	9, 10
C	12	12	12
NF	12	17	12, 13, 14, 15, 16, 17
MF	13	16	13, 14, 15, 16
VC	17	17	17

VF	1	1	1
LK	2	2	2
MF	3	15	3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
MF	17	19	17, 18, 19
NF	17	21	17, 18, 19, 20, 21
VC	20	21	20, 21

VF	1	1	1
LK	2	2	2
MF	3	7	3, 4, 5, 6, 7
VC	8	8	8

NONE	999	999	999

LK	1	1	1
MF	2	4	2, 3, 4

VF	1	1	1
LK	2	2	2
MF	3	8	3, 4, 5, 6, 7, 8
VF	10	11	10, 11
LK	12	12	12
MF	13	14	13, 14

KOORD	1	1	1
VF	2	2	2
LK	3	3	3
C	5	5	5
NF	5	10	5, 6, 7, 8, 9, 10
MF	6	9	6, 7, 8, 9
VC	10	10	10
VF	12	13	12, 13
LK	14	14	14
MF	15	17	15, 16, 17

VF	1	2	1, 2
LK	3	3	3
MF	4	4	4
C	6	6	6
NF	6	12	6, 7, 8, 9, 10, 11, 12
MF	7	7	7
VC	8	9	8, 9
NF	10	12	10, 11, 12

VF	1	1	1
LK	2	2	2
MF	3	15	3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15

VF	1	1	1
LK	2	2	2
MF	3	7	3, 4, 5, 6, 7

VF	1	6	1, 2, 3, 4, 5, 6
C	4	4	4
MF	5	5	5
VC	6	6	6
LK	8	8	8
MF	9	12	9, 10, 11, 12

VF	1	1	1
LK	2	2	2
MF	3	4	3, 4

VF	1	9	1, 2, 3, 4, 5, 6, 7, 8, 9
LK	11	11	11
MF	12	15	12, 13, 14, 15
VC	16	17	16, 17

C	1	1	1
LV	1	25	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25
MF	2	10	2, 3, 4, 5, 6, 7, 8, 9, 10
VC	11	12	11, 12
MF	14	23	14, 15, 16, 17, 18, 19, 20, 21, 22, 23
NF	14	25	14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25
VC	24	25	24, 25
VF	27	27	27
LK	28	28	28
MF	29	32	29, 30, 31, 32
C	34	34	34
NF	34	39	34, 35, 36, 37, 38, 39
MF	35	38	35, 36, 37, 38
VC	39	39	39

VF	1	1	1
LK	2	2	2
MF	3	7	3, 4, 5, 6, 7
VC	8	8	8
C	10	10	10
NF	10	19	10, 11, 12, 13, 14, 15, 16, 17, 18, 19
MF	11	17	11, 12, 13, 14, 15, 16, 17
VC	18	19	18, 19

VF	1	1	1
LK	2	2	2
MF	3	8	3, 4, 5, 6, 7, 8

LK	1	1	1
MF	2	10	2, 3, 4, 5, 6, 7, 8, 9, 10

NONE	999	999	999

VF	1	1	1
LK	2	2	2
MF	3	8	3, 4, 5, 6, 7, 8
VC	9	9	9
MF	11	21	11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21
NF	11	22	11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22
VC	22	22	22

VF	1	12	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12
C	8	8	8
MF	9	11	9, 10, 11
VC	12	12	12
LK	14	14	14
MF	15	15	15

VF	1	1	1
LK	2	2	2
MF	3	4	3, 4

NONE	999	999	999

MF	1	1	1

NONE	999	999	999

VF	1	5	1, 2, 3, 4, 5
LK	6	6	6
MF	7	10	7, 8, 9, 10
MF	12	20	12, 13, 14, 15, 16, 17, 18, 19, 20
NF	12	23	12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
VC	22	23	22, 23

VF	1	3	1, 2, 3
LK	4	4	4
MF	5	17	5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17
C	19	19	19
NF	19	27	19, 20, 21, 22, 23, 24, 25, 26, 27
MF	20	25	20, 21, 22, 23, 24, 25
VC	26	27	26, 27

VF	1	3	1, 2, 3
LK	4	4	4
MF	5	17	5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17
C	19	19	19
NF	19	29	19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29
MF	20	21	20, 21
VC	22	22	22
C	24	24	24
NF	24	29	24, 25, 26, 27, 28, 29
MF	25	27	25, 26, 27
VC	28	29	28, 29

VF	1	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
C	4	4	4
MF	5	18	5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18
VC	19	19	19
LK	21	21	21
MF	22	29	22, 23, 24, 25, 26, 27, 28, 29
VC	30	30	30

C	5	5	5
MF	6	9	6, 7, 8, 9
VC	10	10	10

VF	1	3	1, 2, 3
LK	4	4	4
MF	5	5	5

VF	2	2	2
LK	3	3	3
MF	4	10	4, 5, 6, 7, 8, 9, 10

KOORD	1	1	1
LK	2	2	2
MF	3	3	3
NF	5	16	5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16
LK	6	6	6
MF	7	14	7, 8, 9, 10, 11, 12, 13, 14
VC	15	16	15, 16

VF	1	3	1, 2, 3
LK	4	4	4
MF	5	8	5, 6, 7, 8
VF	11	11	11
LK	12	12	12
MF	13	15	13, 14, 15

VF	1	3	1, 2, 3
LK	4	4	4
MF	5	14	5, 6, 7, 8, 9, 10, 11, 12, 13, 14

VF	1	1	1
LK	2	2	2
MF	3	17	3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17
VC	18	18	18

VC	1	1	1
VF	1	1	1
LK	2	2	2
MF	3	15	3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
C	17	17	17
NF	17	45	17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45
MF	18	21	18, 19, 20, 21
VC	22	22	22
C	24	24	24
NF	24	45	24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45
MF	25	43	25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43
VF	30	33	30, 31, 32, 33
LK	34	34	34
MF	35	35	35
VC	45	45	45
VF	47	52	47, 48, 49, 50, 51, 52
LK	53	53	53
MF	54	61	54, 55, 56, 57, 58, 59, 60, 61
NF	63	71	63, 64, 65, 66, 67, 68, 69, 70, 71
C	66	66	66
MF	67	70	67, 68, 69, 70
VC	71	71	71

VF	1	11	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11
LK	13	13	13
MF	14	20	14, 15, 16, 17, 18, 19, 20
VC	21	21	21

VF	1	2	1, 2
LK	3	3	3
MF	4	5	4, 5
C	7	7	7
NF	7	26	7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26
MF	8	13	8, 9, 10, 11, 12, 13
FKONJ	8	14	8, 9, 10, 11, 12, 13, 14
FKOORD	8	26	8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26
VC	14	14	14
LK	17	17	17
FKONJ	17	26	17, 18, 19, 20, 21, 22, 23, 24, 25, 26
MF	18	18	18
NF	20	26	20, 21, 22, 23, 24, 25, 26

VF	1	1	1
LK	2	2	2
MF	3	6	3, 4, 5, 6
C	8	8	8
NF	8	20	8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
MF	9	12	9, 10, 11, 12
FKONJ	9	13	9, 10, 11, 12, 13
FKOORD	9	20	9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
VC	13	13	13
MF	15	19	15, 16, 17, 18, 19
FKONJ	15	20	15, 16, 17, 18, 19, 20
VC	20	20	20

VF	1	2	1, 2
LK	3	3	3
MF	4	9	4, 5, 6, 7, 8, 9
LK	12	12	12
MF	13	20	13, 14, 15, 16, 17, 18, 19, 20
C	22	22	22
NF	22	35	22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35
MF	23	26	23, 24, 25, 26
FKONJ	23	27	23, 24, 25, 26, 27
FKOORD	23	35	23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35
VC	27	27	27
MF	29	34	29, 30, 31, 32, 33, 34
FKONJ	29	35	29, 30, 31, 32, 33, 34, 35
VC	35	35	35

VF	1	5	1, 2, 3, 4, 5
LK	6	6	6
MF	7	10	7, 8, 9, 10
NF	12	27	12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27
C	16	16	16
MF	17	20	17, 18, 19, 20
VC	21	21	21
MF	23	25	23, 24, 25
NF	23	27	23, 24, 25, 26, 27
VC	26	27	26, 27

C	1	1	1
VF	1	6	1, 2, 3, 4, 5, 6
MF	2	5	2, 3, 4, 5
VC	6	6	6
LK	8	8	8
MF	9	14	9, 10, 11, 12, 13, 14
VC	15	15	15

VF	1	4	1, 2, 3, 4
LK	5	5	5
MF	6	12	6, 7, 8, 9, 10, 11, 12
VC	13	13	13

VF	1	6	1, 2, 3, 4, 5, 6
LK	7	7	7
MF	8	10	8, 9, 10

VF	2	2	2
VF	2	4	2, 3, 4
LK	3	3	3
MF	4	4	4
LK	7	7	7
MF	8	10	8, 9, 10
VC	11	12	11, 12
NF	14	36	14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36
C	15	15	15
MF	16	23	16, 17, 18, 19, 20, 21, 22, 23
FKONJ	16	24	16, 17, 18, 19, 20, 21, 22, 23, 24
FKOORD	16	36	16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36
VC	24	24	24
MF	26	35	26, 27, 28, 29, 30, 31, 32, 33, 34, 35
FKONJ	26	36	26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36
VC	36	36	36

VF	1	3	1, 2, 3
LK	5	5	5
MF	6	16	6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16

VF	4	6	4, 5, 6
LK	7	7	7
MF	8	12	8, 9, 10, 11, 12

VF	1	1	1
MF	2	2	2

VF	1	34	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34

VF	1	1	1
MF	2	2	2

VF	2	3	2, 3
MF	6	10	6, 7, 8, 9, 10

NONE	999	999	999

VF	1	1	1
LK	2	2	2
MF	3	5	3, 4, 5
C	7	7	7
NF	7	16	7, 8, 9, 10, 11, 12, 13, 14, 15, 16
MF	8	12	8, 9, 10, 11, 12
VC	13	13	13
NF	14	16	14, 15, 16

VF	1	1	1
LK	2	2	2
MF	3	14	3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
LK	16	16	16
VC	17	18	17, 18

KOORD	1	1	1
VF	2	2	2
LK	3	3	3
MF	4	6	4, 5, 6
C	8	8	8
NF	8	14	8, 9, 10, 11, 12, 13, 14
MF	9	13	9, 10, 11, 12, 13
VC	14	14	14

VF	1	1	1
LK	2	2	2
FKONJ	2	12	2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12
FKOORD	2	21	2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21
MF	3	12	3, 4, 5, 6, 7, 8, 9, 10, 11, 12
LK	14	14	14
FKONJ	14	21	14, 15, 16, 17, 18, 19, 20, 21
MF	15	20	15, 16, 17, 18, 19, 20
VC	21	21	21

VF	1	2	1, 2
LK	3	3	3
VF	5	7	5, 6, 7
LK	8	8	8
VC	9	9	9
VF	12	12	12
LK	13	13	13
MF	14	18	14, 15, 16, 17, 18

VF	1	9	1, 2, 3, 4, 5, 6, 7, 8, 9
VC	4	4	4
NF	5	9	5, 6, 7, 8, 9
LK	11	11	11
MF	12	14	12, 13, 14
VC	15	16	15, 16
VF	18	18	18
LK	19	19	19
MF	20	26	20, 21, 22, 23, 24, 25, 26

VF	1	1	1
LK	2	2	2
MF	3	4	3, 4
VC	5	5	5

VF	1	2	1, 2
LK	3	3	3
MF	4	5	4, 5
FKONJ	4	6	4, 5, 6
FKOORD	4	11	4, 5, 6, 7, 8, 9, 10, 11
VC	6	6	6
MF	8	10	8, 9, 10
FKONJ	8	11	8, 9, 10, 11
VC	11	11	11
VF	18	22	18, 19, 20, 21, 22
MF	23	30	23, 24, 25, 26, 27, 28, 29, 30
VC	32	32	32

VF	1	9	1, 2, 3, 4, 5, 6, 7, 8, 9
LK	10	10	10
MF	11	21	11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21
VF	23	23	23
MF	24	38	24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38

VF	1	2	1, 2
LK	3	3	3
MF	4	5	4, 5
C	7	7	7
NF	7	15	7, 8, 9, 10, 11, 12, 13, 14, 15
MF	8	13	8, 9, 10, 11, 12, 13
VC	14	15	14, 15

VF	1	1	1
VF	3	3	3
LK	4	4	4
MF	5	9	5, 6, 7, 8, 9
LK	11	11	11
MF	12	16	12, 13, 14, 15, 16
VC	17	17	17

VF	1	1	1
LK	2	2	2
MF	3	11	3, 4, 5, 6, 7, 8, 9, 10, 11
MF	13	17	13, 14, 15, 16, 17
FKONJ	13	18	13, 14, 15, 16, 17, 18
FKOORD	13	27	13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27
VC	18	18	18
MF	20	26	20, 21, 22, 23, 24, 25, 26
FKONJ	20	27	20, 21, 22, 23, 24, 25, 26, 27
VC	27	27	27

VF	1	2	1, 2
LK	3	3	3
VC	4	4	4
VF	8	8	8
LK	9	9	9
MF	10	15	10, 11, 12, 13, 14, 15
VC	16	16	16
C	18	18	18
NF	18	21	18, 19, 20, 21
MF	19	19	19
VC	20	21	20, 21

KOORD	1	1	1
VF	2	3	2, 3
LK	4	4	4
MF	5	6	5, 6
C	8	8	8
NF	8	12	8, 9, 10, 11, 12
MF	9	11	9, 10, 11
VC	12	12	12

C	7	7	7
MF	8	11	8, 9, 10, 11
FKONJ	8	12	8, 9, 10, 11, 12
FKOORD	8	19	8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
VC	12	12	12
MF	14	18	14, 15, 16, 17, 18
FKONJ	14	19	14, 15, 16, 17, 18, 19
VC	19	19	19

C	3	3	3
MF	4	4	4
VC	5	5	5

NONE	999	999	999

VF	1	1	1
LK	2	2	2
FKONJ	2	5	2, 3, 4, 5
FKOORD	2	8	2, 3, 4, 5, 6, 7, 8
MF	3	5	3, 4, 5
LK	7	7	7
FKONJ	7	8	7, 8
MF	8	8	8

C	1	1	1
LV	1	7	1, 2, 3, 4, 5, 6, 7
MF	2	5	2, 3, 4, 5
VC	6	7	6, 7
VF	9	9	9
LK	10	10	10
MF	11	13	11, 12, 13

VF	1	2	1, 2
LK	3	3	3
MF	4	7	4, 5, 6, 7
VC	8	8	8
C	10	10	10
NF	10	18	10, 11, 12, 13, 14, 15, 16, 17, 18
MF	11	12	11, 12
VC	13	13	13
MF	15	17	15, 16, 17
NF	15	18	15, 16, 17, 18
VC	18	18	18

KOORD	1	1	1
VC	2	2	2
VF	2	2	2
LK	3	3	3
MF	4	9	4, 5, 6, 7, 8, 9

VF	1	3	1, 2, 3
LK	4	4	4
MF	5	10	5, 6, 7, 8, 9, 10

C	3	3	3
MF	4	6	4, 5, 6
VC	7	8	7, 8
VF	10	16	10, 11, 12, 13, 14, 15, 16
LK	17	17	17
MF	18	23	18, 19, 20, 21, 22, 23
VC	24	24	24

KOORD	1	1	1
VF	2	2	2
LK	3	3	3
MF	4	7	4, 5, 6, 7

VF	1	11	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11
MF	5	10	5, 6, 7, 8, 9, 10
VC	11	11	11
LK	13	13	13
MF	14	20	14, 15, 16, 17, 18, 19, 20

VF	1	1	1
LK	2	2	2
MF	3	11	3, 4, 5, 6, 7, 8, 9, 10, 11

VF	1	7	1, 2, 3, 4, 5, 6, 7
LK	8	8	8
MF	9	14	9, 10, 11, 12, 13, 14

VF	4	4	4
LK	5	5	5
MF	6	7	6, 7
MF	9	14	9, 10, 11, 12, 13, 14
NF	9	16	9, 10, 11, 12, 13, 14, 15, 16
VC	15	16	15, 16

NONE	999	999	999

KOORD	1	1	1
VF	2	4	2, 3, 4
LK	5	5	5
MF	6	25	6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25

MF	1	3	1, 2, 3
VF	1	22	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22
VC	4	4	4
VF	6	6	6
NF	6	22	6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22
LK	7	7	7
MF	8	10	8, 9, 10
C	12	12	12
NF	12	22	12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22
MF	13	21	13, 14, 15, 16, 17, 18, 19, 20, 21
VC	22	22	22
LK	24	24	24
MF	26	27	26, 27

VF	1	4	1, 2, 3, 4
LK	5	5	5
MF	6	7	6, 7

C	1	1	1
VF	1	11	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11
MF	2	9	2, 3, 4, 5, 6, 7, 8, 9
VC	10	11	10, 11
LK	13	13	13
MF	14	15	14, 15
VC	16	16	16

VF	1	2	1, 2
LK	3	3	3
MF	4	4	4
VC	5	5	5

VF	1	2	1, 2
LK	3	3	3
MF	4	9	4, 5, 6, 7, 8, 9

LK	6	6	6
MF	7	7	7

VF	1	2	1, 2
LK	3	3	3
FKONJ	3	12	3, 4, 5, 6, 7, 8, 9, 10, 11, 12
FKOORD	3	20	3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
MF	4	11	4, 5, 6, 7, 8, 9, 10, 11
VC	12	12	12
LK	15	15	15
FKONJ	15	20	15, 16, 17, 18, 19, 20
MF	16	19	16, 17, 18, 19
VC	20	20	20

KOORD	1	1	1
LK	2	2	2
MF	3	10	3, 4, 5, 6, 7, 8, 9, 10
VC	12	12	12

KOORD	1	1	1
C	2	2	2
MF	3	7	3, 4, 5, 6, 7
VC	8	8	8

VF	1	2	1, 2
LK	3	3	3
MF	4	5	4, 5

NONE	999	999	999

LK	1	1	1
MF	2	6	2, 3, 4, 5, 6
C	8	8	8
NF	8	19	8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
MF	9	17	9, 10, 11, 12, 13, 14, 15, 16, 17
VC	18	19	18, 19

VF	1	1	1
LK	2	2	2
MF	3	7	3, 4, 5, 6, 7
VC	8	8	8

KOORD	1	1	1
VF	2	2	2
LK	3	3	3
MF	4	9	4, 5, 6, 7, 8, 9

VF	1	1	1
MF	2	2	2

NONE	999	999	999

VF	1	3	1, 2, 3
MF	4	5	4, 5

MF	1	1	1

VF	1	2	1, 2
LK	3	3	3
MF	4	4	4
VC	5	6	5, 6

VF	1	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18
C	9	9	9
MF	10	17	10, 11, 12, 13, 14, 15, 16, 17
VC	18	18	18
LK	20	20	20
MF	21	33	21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33
VC	34	34	34

VF	1	2	1, 2
LK	3	3	3
MF	4	21	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21
VC	22	22	22

VF	1	1	1
LK	2	2	2
MF	3	10	3, 4, 5, 6, 7, 8, 9, 10
VC	11	11	11
C	13	13	13
NF	13	23	13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
MF	14	21	14, 15, 16, 17, 18, 19, 20, 21
VC	22	23	22, 23

VF	1	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
LK	16	16	16
MF	17	25	17, 18, 19, 20, 21, 22, 23, 24, 25
VC	26	26	26

VF	1	3	1, 2, 3
LK	4	4	4
MF	5	7	5, 6, 7
VC	8	8	8
C	10	10	10
NF	10	27	10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27
MF	11	25	11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25
VC	26	27	26, 27

VF	1	1	1
LK	2	2	2
MF	3	7	3, 4, 5, 6, 7

VF	1	2	1, 2
LK	3	3	3
MF	4	6	4, 5, 6
VC	7	7	7

VF	1	5	1, 2, 3, 4, 5
LK	6	6	6
MF	7	15	7, 8, 9, 10, 11, 12, 13, 14, 15
VC	17	17	17
MF	19	23	19, 20, 21, 22, 23
NF	19	25	19, 20, 21, 22, 23, 24, 25
VC	24	25	24, 25

KOORD	1	1	1
VF	2	2	2
LK	3	3	3
MF	4	10	4, 5, 6, 7, 8, 9, 10

VF	1	4	1, 2, 3, 4
LK	5	5	5
MF	6	31	6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31
C	34	34	34
NF	34	41	34, 35, 36, 37, 38, 39, 40, 41
MF	35	40	35, 36, 37, 38, 39, 40
VC	41	41	41

VF	1	2	1, 2
LK	3	3	3
MF	4	9	4, 5, 6, 7, 8, 9
VC	10	10	10

VF	1	1	1
LK	2	2	2
MF	3	20	3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
VC	21	21	21

VF	1	1	1
LK	2	2	2
MF	3	12	3, 4, 5, 6, 7, 8, 9, 10, 11, 12

VF	1	2	1, 2
