NX	3	4	3, 4
VX	6	6	6
NX	7	7	7
PX	8	9	8, 9
PX	10	11	10, 11
ADVX	12	12	12
PX	13	15	13, 14, 15
VX	16	16	16
VX	18	18	18
NX	19	19	19
PX	20	21	20, 21
NX	23	23	23
PX	24	26	24, 25, 26

NX	1	1	1
VX	2	2	2
NX	3	3	3
PX	4	5	4, 5
NX	6	8	6, 7, 8
NX	11	14	11, 12, 13, 14
PX	15	16	15, 16
NX	19	19	19
ADVX	20	20	20
NX	22	23	22, 23
PX	24	26	24, 25, 26
VX	27	27	27
VX	28	28	28

NX	1	1	1
VX	2	2	2
NX	3	5	3, 4, 5
NX	8	8	8
NX	9	9	9
AX	11	11	11
NX	14	14	14
NX	15	17	15, 16, 17
ADVX	18	18	18
VX	19	19	19
PX	21	24	21, 22, 23, 24
PX	25	27	25, 26, 27
VX	28	28	28
VX	29	29	29
NX	31	31	31
ADVX	32	32	32
PX	33	35	33, 34, 35
NX	36	37	36, 37
AX	38	38	38
ADVX	39	39	39
VX	40	40	40
VX	41	41	41

ADVX	1	1	1
PX	2	3	2, 3
PX	5	8	5, 6, 7, 8
VX	10	10	10
NX	11	11	11
PX	12	13	12, 13
NX	14	16	14, 15, 16
PX	17	18	17, 18
VX	19	19	19
NX	21	23	21, 22, 23
NX	24	25	24, 25

PX	2	4	2, 3, 4
PX	5	7	5, 6, 7
ADVX	8	8	8
NX	9	9	9
VX	10	10	10
VX	11	11	11
VX	13	13	13
NX	14	14	14
NX	16	16	16
NX	18	19	18, 19
PX	20	21	20, 21
NX	23	24	23, 24
NX	25	26	25, 26

PX	1	2	1, 2
VX	3	3	3
NX	4	4	4
NX	5	5	5
PX	6	9	6, 7, 8, 9
PX	10	12	10, 11, 12
PX	13	14	13, 14
VX	16	16	16
NX	17	19	17, 18, 19
VC	20	20	20
VX	22	22	22
sNX	23	23	23
PX	24	25	24, 25
PX	26	28	26, 27, 28
NX	29	30	29, 30
PX	31	33	31, 32, 33
AX	34	34	34
VC	35	35	35
VX	37	37	37
AX	38	38	38
ADVX	39	39	39
NX	40	40	40
VC	41	41	41

NX	1	2	1, 2
VX	3	3	3
NX	4	6	4, 5, 6
AX	7	7	7
PX	8	13	8, 9, 10, 11, 12, 13
VC	14	14	14

KOORD	1	1	1
NX	2	2	2
VX	3	3	3
ADVX	6	6	6
PX	7	10	7, 8, 9, 10
NX	11	12	11, 12
NX	13	14	13, 14
NX	15	16	15, 16
VX	17	17	17

AX	1	2	1, 2
VX	3	3	3
ADVX	4	4	4
NX	5	6	5, 6
NX	8	9	8, 9
PX	10	13	10, 11, 12, 13
NX	15	15	15
NX	16	18	16, 17, 18
VX	19	19	19

NX	1	1	1
NX	3	4	3, 4
PX	5	7	5, 6, 7
VX	9	9	9
NX	10	11	10, 11
VX	12	12	12
VX	13	13	13
NX	16	18	16, 17, 18
PX	19	21	19, 20, 21
VX	22	23	22, 23
NX	26	26	26
NX	27	27	27
PX	28	30	28, 29, 30
VX	31	32	31, 32

ADVX	1	1	1
VX	2	2	2
NX	3	4	3, 4
NX	5	6	5, 6
NX	8	8	8
VX	9	9	9
ADVX	10	10	10
NX	11	13	11, 12, 13
PX	14	16	14, 15, 16
ADVX	17	17	17
ADVX	18	19	18, 19

NX	1	1	1
VX	2	2	2
VX	3	3	3

KOORD	1	1	1
NX	2	3	2, 3
VX	4	4	4
AX	5	6	5, 6
NX	9	9	9
ADVX	10	10	10
ADVX	11	11	11
PX	12	13	12, 13
VX	14	14	14
NX	17	17	17
AX	18	18	18
PX	19	21	19, 20, 21
VX	22	22	22
VX	23	23	23
NX	26	26	26
PX	27	29	27, 28, 29
VX	30	30	30
NX	31	31	31
ADVX	32	32	32
NX	35	36	35, 36
PX	37	39	37, 38, 39
VX	40	40	40
AX	41	41	41

NX	1	2	1, 2
PX	3	7	3, 4, 5, 6, 7
VX	9	9	9
AX	10	10	10
NX	12	12	12
VX	13	13	13
NX	14	15	14, 15
PX	16	17	16, 17
NX	18	19	18, 19

KOORD	1	1	1
NX	3	4	3, 4
NX	5	6	5, 6
AX	7	7	7
VX	8	8	8
VX	10	10	10
NX	11	11	11
NX	12	13	12, 13
ADVX	14	14	14
ADVX	15	15	15

NX	1	3	1, 2, 3
VX	4	4	4
PX	5	7	5, 6, 7
NX	10	11	10, 11
NX	12	13	12, 13
VX	14	14	14
ADVX	15	15	15
ADVX	16	16	16

VX	1	1	1
PX	2	3	2, 3
NX	4	4	4
PX	5	9	5, 6, 7, 8, 9
VX	10	10	10

PX	1	4	1, 2, 3, 4
VX	5	5	5
NX	6	6	6
NX	7	8	7, 8
PX	9	10	9, 10
NX	12	12	12
ADVX	13	13	13
ADVX	14	14	14
NX	15	16	15, 16
PX	17	18	17, 18
NX	19	20	19, 20
VX	21	21	21
ADVX	24	24	24
VX	25	25	25
NX	28	28	28
AX	29	30	29, 30
VX	31	31	31
VX	32	32	32

ADVX	1	1	1
VX	2	2	2
NX	3	3	3
NX	4	5	4, 5
ADVX	6	6	6
AX	9	9	9
VX	10	10	10
NX	11	12	11, 12
PX	13	14	13, 14
VX	15	15	15

NX	1	1	1
VX	2	2	2
NX	3	4	3, 4
VC	5	5	5
PX	7	8	7, 8
NX	9	9	9
PX	10	12	10, 11, 12

KOORD	1	1	1
NX	2	2	2
VX	3	3	3
NX	4	5	4, 5
NX	6	8	6, 7, 8
ADVX	9	9	9
VC	10	10	10

ADVX	1	1	1
VX	2	2	2
NX	3	3	3
AX	4	4	4
NX	7	8	7, 8
VX	9	9	9
NX	10	10	10
PX	11	12	11, 12
VC	13	13	13

NX	1	1	1
PX	2	3	2, 3
VX	4	4	4
VX	5	5	5

NX	1	1	1
VX	2	2	2
NX	3	4	3, 4
PX	6	8	6, 7, 8
VX	9	9	9
NX	10	10	10
VX	11	11	11

VX	1	1	1
NX	2	2	2
ADVX	3	3	3
NX	4	6	4, 5, 6
PX	7	9	7, 8, 9
NX	10	13	10, 11, 12, 13
PX	15	16	15, 16

VX	1	1	1
ADVX	2	2	2
NX	3	4	3, 4
NX	6	6	6
ADVX	7	7	7
ADVX	8	8	8
ADVX	9	9	9
NX	10	11	10, 11
NX	12	13	12, 13
PX	14	16	14, 15, 16
PX	17	18	17, 18
VX	19	19	19
PX	21	22	21, 22
PX	23	24	23, 24
VX	25	25	25

NX	2	2	2
NX	3	5	3, 4, 5
PX	6	7	6, 7
NX	8	8	8
NX	10	11	10, 11
VX	12	12	12
VX	14	14	14
NX	15	15	15
ADVX	17	17	17
VX	18	18	18
NX	19	19	19
ADVX	21	21	21
PX	22	24	22, 23, 24
VX	25	25	25
VX	26	26	26

NX	1	2	1, 2
VX	3	3	3
NX	4	6	4, 5, 6
PX	7	8	7, 8
AX	9	9	9
VX	10	10	10
PX	12	13	12, 13
ADVX	14	14	14
NX	15	16	15, 16
NX	17	18	17, 18
VX	19	19	19

NX	1	1	1
NX	3	4	3, 4

NX	1	1	1
PX	2	3	2, 3

NX	1	1	1
NX	3	3	3
NX	6	7	6, 7
NX	8	9	8, 9
PX	10	12	10, 11, 12
PX	13	14	13, 14
NX	15	15	15
VX	16	16	16
AX	17	17	17

sPX	1	2	1, 2
PX	3	4	3, 4
PX	5	6	5, 6
NX	7	8	7, 8
VX	9	9	9
NX	10	11	10, 11
ADVX	12	12	12
NX	13	14	13, 14
sNX	15	15	15
PX	16	17	16, 17
PX	18	20	18, 19, 20
NX	21	21	21

ADVX	1	1	1
VX	2	2	2
NX	3	3	3
ADVX	4	4	4
sNX	6	7	6, 7
AX	8	8	8
PX	9	10	9, 10
PX	11	12	11, 12
NX	14	14	14
NX	15	16	15, 16

NX	1	2	1, 2
NX	3	4	3, 4
VX	5	5	5
PX	6	7	6, 7
NX	8	10	8, 9, 10
ADVX	11	11	11
ADVX	12	12	12
VX	13	13	13

NX	2	2	2
VX	3	3	3
NX	4	5	4, 5
VX	6	6	6
NX	8	8	8
NX	9	9	9
ADVX	10	10	10
VX	11	11	11
PX	13	15	13, 14, 15
sNX	16	16	16
PX	18	20	18, 19, 20
sNX	21	23	21, 22, 23
PX	25	25	25
NX	26	29	26, 27, 28, 29
NX	31	32	31, 32
PX	33	34	33, 34
ADVX	36	36	36
NX	37	37	37
sPX	38	38	38
PX	39	41	39, 40, 41
sPX	42	42	42
PX	44	46	44, 45, 46
PX	47	48	47, 48
PX	49	50	49, 50

NX	2	2	2
NX	3	3	3
NX	4	4	4
NX	5	5	5
NX	7	7	7

NX	1	2	1, 2

NX	1	2	1, 2
PX	3	5	3, 4, 5
VX	6	6	6
NX	7	7	7
ADVX	8	8	8
VX	9	9	9
NX	11	11	11
VX	12	12	12
VX	13	13	13
VX	14	14	14

PX	1	3	1, 2, 3

ADVX	2	2	2
ADVX	3	3	3
NX	4	5	4, 5
PX	6	7	6, 7
NX	8	10	8, 9, 10
NX	11	12	11, 12
VX	13	13	13
VX	14	14	14
VX	16	16	16
NX	17	18	17, 18
PX	19	21	19, 20, 21
VX	23	23	23
ADVX	24	24	24
ADVX	25	25	25
NX	26	26	26
NX	27	28	27, 28
VX	30	30	30
NX	31	31	31
NX	32	32	32
ADVX	33	33	33
ADVX	34	34	34
AX	35	35	35
NX	36	37	36, 37
VX	38	38	38
PX	41	44	41, 42, 43, 44
VX	45	46	45, 46

ADVX	1	1	1
NX	4	4	4
ADVX	5	5	5
ADVX	6	6	6
VX	7	7	7
VX	8	8	8
VX	10	10	10
NX	11	11	11
NX	12	12	12
NX	13	13	13
VX	14	14	14
NX	16	18	16, 17, 18
NX	19	21	19, 20, 21
PX	22	23	22, 23
VX	24	25	24, 25
NX	27	27	27
VX	28	28	28
NX	29	29	29

NX	1	2	1, 2
ADVX	3	3	3
VX	4	4	4
NX	5	5	5
PX	6	9	6, 7, 8, 9
ADVX	10	10	10
PX	12	16	12, 13, 14, 15, 16
NX	19	19	19
NX	20	20	20
ADVX	21	21	21
ADVX	22	22	22
PX	23	25	23, 24, 25
VX	26	26	26
NX	28	29	28, 29
NX	30	30	30
NX	31	32	31, 32
ADVX	33	33	33
PX	34	36	34, 35, 36
VX	37	37	37
VX	38	38	38
NX	40	42	40, 41, 42
ADVX	43	43	43
AX	44	44	44
PX	45	52	45, 46, 47, 48, 49, 50, 51, 52
VX	53	53	53

KOORD	1	1	1
PX	2	2	2
VX	3	3	3
NX	4	4	4
ADVX	5	5	5
ADVX	6	6	6
VX	7	7	7
AX	10	10	10
sPX	11	12	11, 12
PX	13	14	13, 14
PX	15	17	15, 16, 17
PX	18	20	18, 19, 20
NX	22	23	22, 23
PX	24	25	24, 25
NX	27	27	27
PX	28	30	28, 29, 30
PX	31	33	31, 32, 33
AX	34	34	34
VX	35	35	35
NX	37	37	37
NX	38	39	38, 39
NX	40	41	40, 41
VX	42	42	42

NX	1	2	1, 2
VX	3	3	3
NX	4	5	4, 5
NX	6	6	6

NX	1	2	1, 2
VX	3	3	3
AX	4	5	4, 5
NX	7	8	7, 8
ADVX	9	9	9
NX	11	11	11
ADVX	12	12	12
NX	14	15	14, 15
ADVX	16	16	16
VX	17	17	17
NX	18	19	18, 19
NX	21	22	21, 22
sNX	23	23	23
PX	24	26	24, 25, 26
NX	27	28	27, 28
VX	29	29	29
NX	31	32	31, 32
ADVX	33	33	33
NX	36	36	36
PX	37	39	37, 38, 39
NX	40	41	40, 41
NX	42	42	42
NX	44	44	44
VX	45	45	45
PX	47	47	47
PX	49	50	49, 50
NX	51	52	51, 52
VX	53	53	53
VX	55	55	55
PX	57	57	57
PX	58	60	58, 59, 60
ADVX	61	61	61
ADVX	62	62	62
VX	63	63	63
VX	64	64	64
NX	68	68	68
NX	70	70	70
PX	71	73	71, 72, 73
PX	74	75	74, 75
VX	76	76	76
ADVX	78	78	78
AX	79	79	79
NX	80	80	80
NX	82	82	82
VX	83	83	83
VX	84	84	84
PX	86	88	86, 87, 88
NX	89	90	89, 90
VX	91	91	91
NX	92	92	92
AX	94	95	94, 95
NX	97	99	97, 98, 99

NX	1	2	1, 2
NX	3	5	3, 4, 5
NX	7	7	7
AX	8	8	8
PX	9	12	9, 10, 11, 12
VX	13	13	13
PX	16	19	16, 17, 18, 19
NX	20	22	20, 21, 22
VX	23	23	23
VX	25	25	25
NX	26	27	26, 27
ADVX	28	28	28
PX	30	31	30, 31
PX	32	33	32, 33
NX	35	36	35, 36
VX	37	38	37, 38
NX	40	40	40
NX	42	43	42, 43
VX	44	45	44, 45
PX	47	49	47, 48, 49
VX	50	51	50, 51
PX	52	54	52, 53, 54
VX	55	55	55
ADVX	57	57	57
NX	58	58	58
VX	59	60	59, 60
NX	62	62	62
PX	63	65	63, 64, 65
NX	66	68	66, 67, 68
VX	69	70	69, 70
PX	72	73	72, 73
NX	75	75	75

NX	1	1	1
VX	2	2	2
NX	3	5	3, 4, 5
NX	6	7	6, 7
NX	8	9	8, 9
PX	11	12	11, 12
NX	14	15	14, 15
NX	17	20	17, 18, 19, 20
NX	21	21	21
PX	22	24	22, 23, 24
AX	26	26	26
VX	27	27	27
VX	28	28	28

PX	1	1	1
VX	2	2	2
NX	3	4	3, 4
PX	5	8	5, 6, 7, 8
sNX	9	12	9, 10, 11, 12
PX	13	14	13, 14
NX	16	17	16, 17
NX	18	21	18, 19, 20, 21
PX	22	24	22, 23, 24

NX	1	1	1
VX	2	2	2
ADVX	3	3	3
PX	4	5	4, 5
NX	6	7	6, 7

NX	1	4	1, 2, 3, 4
VX	5	5	5
ADVX	6	6	6
NX	7	8	7, 8
VX	10	10	10
NX	11	12	11, 12
NX	14	15	14, 15
VC	16	16	16
PX	17	18	17, 18
AX	19	19	19
AX	21	21	21
AX	24	25	24, 25
AX	26	27	26, 27
AX	28	28	28
NX	29	29	29
NX	31	31	31
NX	33	33	33
PX	35	37	35, 36, 37
NX	38	39	38, 39
PX	40	42	40, 41, 42
NX	43	44	43, 44
NX	45	46	45, 46
ADVX	47	47	47
VX	48	48	48

ADVX	1	1	1
NX	3	3	3
PX	4	6	4, 5, 6
AX	7	7	7
VX	8	8	8
NX	11	11	11
NX	13	13	13
NX	14	16	14, 15, 16
PX	17	19	17, 18, 19
VX	20	20	20
VX	21	21	21
VX	23	23	23
NX	24	26	24, 25, 26
AX	27	27	27
AX	29	31	29, 30, 31

NX	1	1	1
NX	2	3	2, 3
VX	4	4	4
NX	5	5	5
ADVX	6	6	6
ADVX	7	7	7
PX	8	8	8
PX	9	11	9, 10, 11
NX	12	14	12, 13, 14
NX	17	23	17, 18, 19, 20, 21, 22, 23
VX	24	24	24
NX	25	25	25
PX	26	29	26, 27, 28, 29
NX	30	32	30, 31, 32
PX	33	35	33, 34, 35
VX	36	36	36
NX	38	39	38, 39
PX	41	44	41, 42, 43, 44
PX	45	48	45, 46, 47, 48
sNX	50	52	50, 51, 52
PX	54	54	54
sNX	55	55	55
PX	56	59	56, 57, 58, 59
NX	60	61	60, 61
VX	62	62	62

NX	2	2	2
NX	3	4	3, 4
NX	6	6	6
NX	7	8	7, 8
PX	9	10	9, 10
NX	11	11	11
PX	12	13	12, 13
PX	14	15	14, 15
VX	16	16	16
ADVX	19	19	19
AX	20	20	20
PX	21	24	21, 22, 23, 24
NX	26	28	26, 27, 28
VX	31	31	31
VX	33	33	33
NX	34	34	34
NX	35	35	35
ADVX	36	36	36
PX	37	37	37
PX	39	41	39, 40, 41
NX	42	42	42
NX	44	44	44
ADVX	45	45	45
PX	46	49	46, 47, 48, 49
VX	50	50	50
NX	52	54	52, 53, 54
NX	55	56	55, 56
NX	58	59	58, 59
NX	61	62	61, 62
VX	63	64	63, 64

PX	1	3	1, 2, 3
NX	4	5	4, 5
NX	7	8	7, 8
VX	10	10	10
NX	11	11	11
ADVX	12	12	12
PX	13	15	13, 14, 15
NX	16	18	16, 17, 18
NX	19	20	19, 20
NX	22	23	22, 23

PX	1	2	1, 2
ADVX	3	3	3
VX	4	4	4
NX	5	5	5
NX	6	7	6, 7
NX	9	9	9
PX	10	12	10, 11, 12
NX	13	14	13, 14
NX	16	17	16, 17
VX	18	18	18
VX	19	19	19
VX	22	22	22
PX	23	26	23, 24, 25, 26
ADVX	29	29	29
NX	30	30	30
NX	31	31	31
PX	32	33	32, 33
VX	34	34	34
VX	35	35	35
VX	36	36	36
NX	38	38	38
PX	39	41	39, 40, 41
NX	42	43	42, 43
NX	44	44	44
NX	46	46	46
VX	47	48	47, 48
PX	49	51	49, 50, 51
VX	52	52	52

NX	2	2	2
NX	4	4	4
NX	5	5	5
ADVX	6	6	6
VX	7	7	7
VX	8	8	8
AX	9	9	9
VX	10	11	10, 11
VX	13	13	13
VX	14	14	14
VX	17	17	17
NX	18	18	18
NX	19	19	19
PX	20	22	20, 21, 22
NX	25	26	25, 26
VX	27	27	27
NX	28	28	28
PX	29	32	29, 30, 31, 32
NX	35	35	35

ADVX	2	2	2
NX	3	3	3
NX	4	4	4
ADVX	5	5	5
VX	6	7	6, 7
VX	8	8	8
VX	10	10	10
AX	11	11	11
VX	12	12	12
NX	14	14	14
VX	15	16	15, 16

NX	1	1	1
VX	2	2	2
NX	3	4	3, 4
PX	5	6	5, 6
NX	8	8	8
NX	10	11	10, 11
VX	12	12	12
AX	14	15	14, 15
VX	17	17	17
PX	18	25	18, 19, 20, 21, 22, 23, 24, 25
PX	26	26	26
NX	29	29	29
NX	30	31	30, 31
NX	32	33	32, 33
AX	34	34	34
VX	35	36	35, 36
VX	37	37	37

PX	1	2	1, 2
NX	3	3	3
VX	4	4	4
NX	5	5	5
NX	6	7	6, 7
PX	8	10	8, 9, 10
VX	11	11	11
PX	13	15	13, 14, 15
NX	16	19	16, 17, 18, 19
PX	21	22	21, 22
NX	24	24	24
NX	25	27	25, 26, 27
NX	29	29	29
NX	31	31	31
ADVX	33	33	33
ADVX	34	34	34
NX	35	36	35, 36
PX	37	38	37, 38
NX	40	41	40, 41
PX	42	43	42, 43
NX	45	45	45
ADVX	47	47	47
NX	48	50	48, 49, 50
VX	51	51	51
NX	53	53	53
NX	54	55	54, 55
PX	56	57	56, 57
VX	58	58	58
NX	60	61	60, 61
PX	62	63	62, 63
PX	65	68	65, 66, 67, 68
PX	70	72	70, 71, 72
NX	74	75	74, 75
VX	76	76	76

PX	1	4	1, 2, 3, 4
VX	5	6	5, 6
NX	9	9	9
ADVX	10	10	10
PX	11	12	11, 12
VX	13	14	13, 14
VX	16	16	16
ADVX	17	17	17
ADVX	18	18	18
NX	19	20	19, 20
NX	21	24	21, 22, 23, 24
NX	27	27	27
sPX	28	29	28, 29
AX	30	30	30
PX	31	33	31, 32, 33
PX	34	36	34, 35, 36
PX	37	38	37, 38
VX	39	39	39
PX	41	42	41, 42
PX	43	47	43, 44, 45, 46, 47
PX	48	49	48, 49
NX	51	52	51, 52
PX	53	62	53, 54, 55, 56, 57, 58, 59, 60, 61, 62

NX	1	1	1
NX	3	3	3
NX	5	5	5
NX	7	7	7
NX	9	9	9

NX	1	1	1
NX	2	2	2
AX	3	3	3
VX	4	4	4
PX	5	7	5, 6, 7
PX	8	10	8, 9, 10
NX	13	14	13, 14
PX	15	17	15, 16, 17
NX	18	21	18, 19, 20, 21
NX	23	23	23
VX	24	24	24
NX	25	25	25
PX	26	27	26, 27
PX	28	28	28
PX	30	31	30, 31
VX	32	32	32
VX	33	33	33

NX	1	1	1
NX	2	2	2
PX	3	6	3, 4, 5, 6
PX	7	8	7, 8
VX	9	9	9
VX	11	11	11
NX	12	13	12, 13
NX	14	17	14, 15, 16, 17
NX	19	19	19
ADVX	20	20	20
NX	21	22	21, 22
NX	23	25	23, 24, 25
VX	26	26	26
VX	27	27	27
NX	29	29	29
ADVX	30	30	30
ADVX	31	31	31
PX	33	34	33, 34
NX	36	36	36
PX	38	44	38, 39, 40, 41, 42, 43, 44
VX	45	45	45
NX	47	47	47
NX	48	49	48, 49

PX	1	3	1, 2, 3
NX	4	4	4
NX	6	7	6, 7
NX	10	12	10, 11, 12
VX	14	14	14
NX	15	15	15
NX	16	16	16
VX	17	17	17

PX	1	3	1, 2, 3
PX	4	5	4, 5
VX	6	6	6
NX	7	7	7
PX	8	9	8, 9
PX	10	14	10, 11, 12, 13, 14

ADVX	2	2	2
NX	3	3	3
NX	4	5	4, 5
VX	6	6	6
VX	8	8	8
NX	9	9	9
ADVX	10	10	10
PX	11	12	11, 12
VX	13	13	13

PX	1	2	1, 2
NX	4	4	4
NX	6	6	6
NX	8	8	8
NX	10	10	10
ADVX	11	11	11
VX	12	12	12
NX	13	14	13, 14
NX	15	17	15, 16, 17
VX	18	18	18

NX	1	1	1
VX	2	2	2
NX	3	3	3
ADVX	4	4	4
AX	5	5	5
AX	7	7	7
VC	8	8	8
ADVX	10	10	10
ADVX	11	11	11
NX	13	14	13, 14
NX	15	15	15
ADVX	16	16	16
VX	17	17	17
PX	21	23	21, 22, 23
VX	24	24	24
NX	25	25	25
ADVX	26	26	26
ADVX	27	27	27
NX	28	29	28, 29

PX	1	3	1, 2, 3
VX	4	4	4
NX	5	5	5
NX	6	7	6, 7

NX	1	2	1, 2
NX	3	3	3
PX	5	8	5, 6, 7, 8
ADVX	11	11	11
AX	12	12	12
NX	13	15	13, 14, 15
VX	16	16	16
VX	17	17	17
VX	19	19	19
PX	20	20	20
AX	21	21	21

NX	1	1	1
VX	2	2	2
NX	3	4	3, 4
VX	5	5	5
VX	7	7	7
NX	9	9	9
VX	10	10	10
NX	13	14	13, 14
NX	15	16	15, 16
ADVX	17	17	17
PX	18	21	18, 19, 20, 21
NX	22	22	22
NX	23	24	23, 24
VX	25	25	25
VX	26	26	26
PX	28	28	28
VX	29	29	29
ADVX	30	30	30
ADVX	31	31	31
NX	32	33	32, 33
ADVX	36	36	36
VX	37	37	37
NX	38	38	38
NX	39	41	39, 40, 41
PX	42	43	42, 43
NX	45	45	45
NX	46	46	46
PX	47	49	47, 48, 49
VX	50	50	50
ADVX	52	52	52
ADVX	53	53	53
VX	54	54	54

KOORD	1	1	1
NX	2	2	2
VX	3	3	3
NX	4	4	4
NX	5	5	5
NX	7	8	7, 8
ADVX	9	9	9
NX	11	12	11, 12
ADVX	13	13	13

ADVX	1	1	1
VX	2	2	2
NX	3	3	3
PX	4	6	4, 5, 6
NX	8	9	8, 9
PX	10	12	10, 11, 12
NX	14	15	14, 15
AX	17	17	17
ADVX	18	18	18
AX	19	19	19
ADVX	22	22	22
VX	23	23	23
NX	24	24	24
NX	25	27	25, 26, 27

ADVX	2	2	2
NX	4	6	4, 5, 6
NX	8	10	8, 9, 10
NX	11	11	11
VX	12	12	12
VX	14	14	14
PX	16	18	16, 17, 18
NX	19	20	19, 20
PX	21	23	21, 22, 23
NX	24	25	24, 25
VX	26	26	26
PX	27	29	27, 28, 29
NX	30	31	30, 31
PX	33	35	33, 34, 35
VX	38	38	38
ADVX	39	39	39
VC	40	40	40
PX	41	44	41, 42, 43, 44
NX	48	48	48
VX	49	49	49
ADVX	53	53	53
NX	54	55	54, 55
ADVX	56	56	56
PX	57	58	57, 58
ADVX	59	59	59
PX	61	64	61, 62, 63, 64
PX	65	67	65, 66, 67
NX	69	70	69, 70
VX	71	71	71
VX	72	72	72
VX	73	73	73
ADVX	75	75	75
NX	77	78	77, 78
NX	79	81	79, 80, 81
PX	82	83	82, 83
NX	85	85	85
NX	86	87	86, 87
NX	89	89	89
PX	90	92	90, 91, 92
PX	93	95	93, 94, 95
VX	96	96	96
VX	97	97	97
ADVX	99	99	99
AX	100	100	100
VX	101	101	101

PX	1	1	1
VX	2	2	2
NX	3	3	3
NX	4	5	4, 5
NX	6	7	6, 7

KOORD	1	1	1
NX	2	2	2
NX	3	3	3
VX	4	4	4
NX	5	5	5
NX	7	7	7
VX	8	8	8
PX	9	10	9, 10
PX	11	12	11, 12
PX	13	15	13, 14, 15
NX	17	18	17, 18

PX	1	1	1
VX	2	2	2
ADVX	4	4	4
NX	5	7	5, 6, 7
NX	8	9	8, 9
NX	11	12	11, 12
sNX	13	13	13
NX	14	14	14
NX	15	16	15, 16
NX	17	19	17, 18, 19
VX	20	20	20
VX	21	22	21, 22
NX	24	24	24
VX	25	25	25
ADVX	26	26	26
VX	27	27	27
VX	28	28	28

NX	1	1	1
NX	2	2	2
VX	3	3	3
ADVX	4	4	4
KOORD	6	6	6
NX	7	7	7
VX	8	8	8
NX	9	11	9, 10, 11
NX	13	13	13
ADVX	14	14	14
VX	15	15	15
VX	16	16	16
VX	17	17	17
NX	21	21	21
ADVX	22	22	22
VX	23	23	23

NX	1	2	1, 2
VX	3	3	3
PX	4	6	4, 5, 6
NX	7	8	7, 8
NX	10	11	10, 11
PX	12	14	12, 13, 14
PX	16	17	16, 17
NX	19	19	19
VX	20	20	20
NX	21	22	21, 22
ADVX	24	24	24
ADVX	25	25	25

NX	1	3	1, 2, 3
PX	4	6	4, 5, 6
VX	7	7	7
NX	8	9	8, 9
PX	10	11	10, 11
NX	12	12	12
PX	15	16	15, 16
NX	18	18	18
ADVX	19	19	19
VX	20	20	20
ADVX	22	22	22
NX	23	24	23, 24
VX	25	25	25
NX	28	29	28, 29
AX	30	30	30
NX	31	32	31, 32
VX	33	33	33
NX	35	37	35, 36, 37
sAX	39	39	39
NX	40	40	40
AX	41	42	41, 42
NX	44	45	44, 45
VX	46	46	46
ADVX	47	47	47
NX	49	49	49
NX	50	52	50, 51, 52
ADVX	56	56	56
NX	57	58	57, 58
NX	61	63	61, 62, 63
VX	64	64	64
NX	65	65	65
NX	67	67	67
NX	69	69	69

KOORD	1	1	1
NX	2	2	2
VX	3	3	3
NX	4	4	4
PX	5	7	5, 6, 7
ADVX	10	10	10
PX	11	13	11, 12, 13
sPX	14	14	14
PX	15	17	15, 16, 17
PX	18	20	18, 19, 20
PX	21	23	21, 22, 23
NX	25	26	25, 26

PX	1	3	1, 2, 3
NX	4	5	4, 5
NX	6	7	6, 7
VX	8	8	8
NX	9	11	9, 10, 11
NX	13	17	13, 14, 15, 16, 17
PX	18	20	18, 19, 20

NX	1	1	1
NX	2	3	2, 3
NX	5	5	5
PX	6	8	6, 7, 8
NX	9	9	9
VX	11	11	11
VX	13	13	13
ADVX	14	14	14
VX	15	15	15
VX	17	17	17
VX	18	18	18
VX	19	19	19

NX	2	2	2
PX	3	5	3, 4, 5
NX	7	8	7, 8
VX	9	9	9
ADVX	10	10	10
VX	11	11	11
NX	14	15	14, 15
NX	16	20	16, 17, 18, 19, 20
NX	23	25	23, 24, 25
NX	28	28	28
NX	29	29	29
AX	31	31	31
PX	32	33	32, 33
VX	34	34	34
NX	36	36	36
PX	37	39	37, 38, 39
VX	40	40	40
VX	41	41	41
NX	44	46	44, 45, 46
PX	48	51	48, 49, 50, 51
NX	54	55	54, 55
NX	56	59	56, 57, 58, 59
PX	60	62	60, 61, 62
PX	64	65	64, 65
PX	66	68	66, 67, 68
PX	70	71	70, 71
NX	72	74	72, 73, 74
VX	75	75	75
NX	78	79	78, 79
NX	80	80	80
NX	81	81	81
ADVX	82	82	82
VX	83	83	83
NX	85	87	85, 86, 87
ADVX	88	88	88
VX	89	89	89
ADVX	91	91	91
NX	92	92	92
NX	93	94	93, 94
NX	96	96	96
ADVX	97	97	97
VX	98	98	98
VX	100	100	100
PX	101	102	101, 102
VX	105	105	105
NX	106	106	106
ADVX	107	107	107
ADVX	108	108	108
NX	111	111	111
AX	112	112	112
AX	113	113	113
VX	114	114	114
VX	115	115	115
NX	116	118	116, 117, 118
NX	120	121	120, 121
NX	122	123	122, 123
PX	124	127	124, 125, 126, 127
PX	129	133	129, 130, 131, 132, 133

PX	1	3	1, 2, 3
PX	4	5	4, 5
NX	6	7	6, 7
VX	8	8	8
NX	9	10	9, 10
